,ID,INCOME_BASE_TYPE,CREDIT_PURPOSE,INSURANCE_FLAG,DTI,SEX,FULL_AGE_CHILD_NUMBER,DEPENDANT_NUMBER,EDUCATION,EMPL_TYPE,EMPL_SIZE,BANKACCOUNT_FLAG,Period_at_work,age,EMPL_PROPERTY,EMPL_FORM,FAMILY_STATUS,max90days,max60days,max30days,max21days,max14days,avg_num_delay,if_zalog,num_AccountActive180,num_AccountActive90,num_AccountActive60,Active_to_All_prc,numAccountActiveAll,numAccountClosed,sum_of_paym_months,all_credits,Active_not_cc,own_closed,min_MnthAfterLoan,max_MnthAfterLoan,dlq_exist,thirty_in_a_year,sixty_in_a_year,ninety_in_a_year,thirty_vintage,sixty_vintage,ninety_vintage
9547,1190956,Поступление зарплаты на счет,Ремонт,1.0,0.34,женский,1,0,высшее,специалист,>250,0.0,18.0,46.0,Наука,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9548,1190976,Поступление зарплаты на счет,Ремонт,1.0,0.35,женский,0,0,среднее-специальное,специалист,>250,0.0,142.0,50.0,Другое,ОАО,женат / замужем,0.0,0.0,0.0,0.0,0.0,0.0224719101,0.0,0.0,0.0,0.0,0.2222222222,2.0,7.0,87.0,9.0,1.0,0.0,11.0,76.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9549,1190996,Форма банка (без печати работодателя),Обучение,1.0,0.25,женский,0,0,незаконченное высшее,менеджер среднего звена,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9550,1191016,Поступление зарплаты на счет,Ремонт,0.0,0.53,мужской,0,2,высшее,специалист,>250,0.0,87.0,35.0,Торговля,ООО,женат / замужем,2.0,0.0,0.0,0.0,0.0,0.0083333333,0.0,3.0,0.0,0.0,0.2727272727,3.0,8.0,119.0,11.0,2.0,2.0,3.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9551,1191036,Поступление зарплаты на счет,Покупка автомобиля,0.0,0.59,мужской,0,0,Высшее/Второе высшее/Ученая степень,менеджер среднего звена,>250,0.0,64.0,31.0,Другое,ООО,женат / замужем,1.0,0.0,0.0,0.0,0.0,0.2533333333,0.0,0.0,0.0,0.0,0.4,2.0,3.0,56.0,5.0,1.0,1.0,11.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9552,1191056,2НДФЛ,Ремонт,0.0,0.52,женский,0,0,высшее,менеджер среднего звена,>250,0.0,60.0,27.0,Торговля,ЗАО,женат / замужем,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333,1.0,2.0,45.0,3.0,1.0,1.0,5.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9553,1191076,2НДФЛ,Покупка недвижимости/ строительство,1.0,0.49,женский,0,0,среднее-специальное,вспомогательный персонал,>250,0.0,36.0,42.0,Другое,Государственное предприятие,женат / замужем,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9554,1191096,2НДФЛ,Покупка мебели,1.0,0.45,женский,0,0,высшее,специалист,>250,3.0,54.0,27.0,Государственная служба,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9555,1191116,Форма банка (без печати работодателя),Ремонт,1.0,0.41,мужской,0,0,Высшее/Второе высшее/Ученая степень,менеджер среднего звена,>=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9556,1191136,Поступление зарплаты на счет,Ремонт,0.0,0.34,женский,1,0,высшее,специалист,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9557,1191156,Форма банка (без печати работодателя),Ремонт,1.0,0.09,мужской,1,0,среднее-специальное,менеджер высшего звена,< 50,0.0,16.0,36.0,Строительство,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9558,1191176,2НДФЛ,Ремонт,0.0,0.47,женский,2,0,среднее-специальное,вспомогательный персонал,>250,3.0,6.0,43.0,Производство,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9559,1191196,Форма банка (без печати работодателя),Ремонт,1.0,0.53,женский,0,0,Высшее/Второе высшее/Ученая степень,специалист,>250,0.0,74.0,28.0,Государственная служба,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9560,1191216,Поступление зарплаты на счет,Покупка автомобиля,0.0,0.13,мужской,0,0,высшее,вспомогательный персонал,>=150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9561,1191236,Форма банка (без печати работодателя),Покупка автомобиля,0.0,0.4,женский,1,0,высшее,торговый представитель,>250,0.0,18.0,36.0,Торговля,ООО,женат / замужем,6.0,5.0,2.0,1.0,0.0,0.0321285141,0.0,1.0,0.0,0.0,0.2777777778,6.0,12.0,241.0,18.0,4.0,1.0,4.0,86.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9562,1191256,Поступление зарплаты на счет,Покупка автомобиля,1.0,0.4,мужской,1,0,среднее-специальное,рабочий,>=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9563,1191276,Форма банка (без печати работодателя),Ремонт,0.0,0.32,женский,0,0,высшее,вспомогательный персонал,>250,0.0,40.0,33.0,Наука,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9564,1191296,2НДФЛ,Ремонт,0.0,0.53,мужской,0,0,высшее,вспомогательный персонал,>250,3.0,127.0,32.0,Транспорт,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9565,1191316,Форма банка (без печати работодателя),Покупка автомобиля,1.0,0.49,мужской,1,0,Высшее/Второе высшее/Ученая степень,менеджер по продажам,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9566,1191336,2НДФЛ,Ремонт,0.0,0.49,женский,0,0,высшее,менеджер среднего звена,>250,0.0,290.0,45.0,Финансы,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9567,1191356,2НДФЛ,Ремонт,0.0,0.39,женский,0,0,высшее,менеджер среднего звена,>250,3.0,20.0,51.0,Наука,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9568,1191376,Форма банка (без печати работодателя),Ремонт,0.0,0.54,женский,0,0,Высшее/Второе высшее/Ученая степень,специалист,>=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9569,1191396,Поступление зарплаты на счет,Ремонт,1.0,0.59,женский,0,0,высшее,специалист,>250,0.0,35.0,26.0,Информационные технологии,ООО,холост / не замужем,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,20.0,2.0,0.0,0.0,16.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9570,1191416,Форма банка (без печати работодателя),Ремонт,0.0,0.17,мужской,0,0,Высшее/Второе высшее/Ученая степень,менеджер среднего звена,>=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9571,1191436,2НДФЛ,Покупка недвижимости/ строительство,1.0,0.36,мужской,3,0,среднее-специальное,специалист,>=200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9572,1191456,2НДФЛ,Ремонт,0.0,0.35,женский,1,0,высшее,вспомогательный персонал,>250,0.0,55.0,31.0,Торговля,ООО,женат / замужем,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,1.0,0.0,0.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9573,1191476,Форма банка (без печати работодателя),Покупка недвижимости/ строительство,1.0,0.47,женский,1,0,высшее,специалист,>250,0.0,133.0,38.0,Наука,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9574,1191496,Свободная форма с печатью работодателя,Ремонт,1.0,0.47,женский,0,0,высшее,вспомогательный персонал,>250,0.0,15.0,44.0,Торговля,ООО,женат / замужем,1.0,1.0,0.0,0.0,0.0,0.1028037383,0.0,1.0,0.0,0.0,0.3333333333,2.0,4.0,96.0,6.0,0.0,0.0,3.0,59.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9575,1191516,Форма банка (без печати работодателя),Ремонт,1.0,0.59,женский,0,0,среднее-специальное,вспомогательный персонал,>250,0.0,142.0,29.0,Наука,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9576,1191536,2НДФЛ,Покупка автомобиля,0.0,0.47,женский,0,0,высшее,специалист,>=150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9577,1191556,2НДФЛ,Покупка автомобиля,1.0,0.59,женский,0,0,высшее,специалист,>250,0.0,27.0,31.0,Производство,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9578,1191576,Форма банка (без печати работодателя),Ремонт,0.0,0.38,женский,0,0,высшее,специалист,< 50,0.0,52.0,35.0,Финансы,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9579,1191596,Форма банка (без печати работодателя),Ремонт,0.0,0.44,мужской,0,0,высшее,менеджер среднего звена,>250,0.0,119.0,33.0,Торговля,ООО,женат / замужем,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3333333333,1.0,2.0,31.0,3.0,1.0,1.0,4.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9580,1191616,2НДФЛ,Ремонт,1.0,0.42,мужской,0,0,высшее,специалист,>250,0.0,20.0,39.0,Государственная служба,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9581,1191636,Поступление зарплаты на счет,Ремонт,1.0,0.43,мужской,0,0,незаконченное высшее,торговый представитель,>250,0.0,42.0,23.0,Другое,ООО,холост / не замужем,1.0,0.0,0.0,0.0,0.0,0.0952380952,0.0,1.0,0.0,0.0,0.3333333333,1.0,2.0,19.0,3.0,0.0,0.0,4.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9582,1191656,Поступление зарплаты на счет,Ремонт,1.0,0.24,мужской,0,0,высшее,торговый представитель,>100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9583,1191676,2НДФЛ,Ремонт,1.0,0.49,женский,0,0,высшее,вспомогательный персонал,>250,0.0,16.0,28.0,Торговля,ООО,женат / замужем,1.0,1.0,0.0,0.0,0.0,0.0333333333,0.0,0.0,0.0,0.0,1.0,4.0,0.0,29.0,4.0,1.0,0.0,6.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9584,1191696,Форма банка (без печати работодателя),Ремонт,0.0,0.48,мужской,0,0,высшее,вспомогательный персонал,>=200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9585,1191716,Поступление зарплаты на счет,Покупка автомобиля,0.0,0.26,мужской,0,0,высшее,менеджер по продажам,>=200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9586,1191736,2НДФЛ,Покупка недвижимости/ строительство,0.0,0.13,женский,1,0,Высшее/Второе высшее/Ученая степень,менеджер среднего звена,>250,0.0,63.0,37.0,Другое,ООО,холост / не замужем,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9587,1191756,2НДФЛ,Ремонт,1.0,0.43,женский,0,0,высшее,вспомогательный персонал,>250,0.0,6.0,48.0,Торговля,ЗАО,холост / не замужем,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
9588,1191776,Форма банка (без печати работодателя),Ремонт,1.0,0.55,женский,0,0,Высшее/Второе высшее/Ученая степень,вспомогательный персонал,< 50,0.0,60.0,58.0,Другое,Государственное предприятие,женат / замужем,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
9589,1191796,Форма банка (без печати работодателя),Ремонт,0.0,0.44,женский,0,0,Высшее/Второе высшее/Ученая степень,менеджер среднего звена,>250,0.0,24.0,43.0,Финансы,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9590,1191816,2НДФЛ,Покупка мебели,1.0,0.35,мужской,0,0,Высшее/Второе высшее/Ученая степень,менеджер среднего звена,< 50,0.0,10.0,31.0,Строительство,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9591,1191836,,Ремонт,0.0,,женский,0,0,высшее,другое,,1.0,77.0,31.0,Финансы,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9592,1191856,Поступление зарплаты на счет,Ремонт,1.0,0.59,женский,0,0,высшее,специалист,>250,0.0,29.0,57.0,Государственная служба,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9593,1191876,Поступление зарплаты на счет,Покупка недвижимости/ строительство,0.0,0.4,женский,0,0,высшее,менеджер среднего звена,>=150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9594,1191896,2НДФЛ,Ремонт,1.0,0.34,женский,1,0,высшее,вспомогательный персонал,>250,0.0,6.0,36.0,Торговля,ООО,разведен / разведена,0.0,0.0,0.0,0.0,0.0,0.1354166667,0.0,0.0,0.0,0.0,0.4285714286,3.0,4.0,83.0,7.0,1.0,0.0,14.0,62.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9595,1191916,Свободная форма с печатью работодателя,Ремонт,1.0,0.41,женский,1,0,высшее,менеджер среднего звена,< 50,1.0,13.0,42.0,Другое,ООО,женат / замужем,3.0,3.0,3.0,2.0,1.0,0.5043478261,0.0,2.0,1.0,1.0,0.6666666667,4.0,2.0,57.0,6.0,1.0,0.0,0.0,111.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
9596,1191936,2НДФЛ,Покупка недвижимости/ строительство,1.0,0.59,мужской,0,0,Высшее/Второе высшее/Ученая степень,менеджер среднего звена,>250,0.0,34.0,37.0,Строительство,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9597,1191956,Форма банка (без печати работодателя),Покупка автомобиля,1.0,0.23,мужской,2,0,среднее-специальное,рабочий,>250,0.0,50.0,53.0,Производство,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9598,1191976,Форма банка (без печати работодателя),Ремонт,1.0,0.56,мужской,2,0,высшее,менеджер высшего звена,< 50,0.0,130.0,39.0,Торговля,ООО,женат / замужем,1.0,1.0,1.0,0.0,0.0,0.0208333333,1.0,0.0,0.0,0.0,0.5,2.0,2.0,47.0,4.0,1.0,0.0,15.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9599,1191996,Поступление зарплаты на счет,Покупка автомобиля,0.0,0.53,мужской,0,0,высшее,менеджер среднего звена,< 50,0.0,69.0,29.0,Производство,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600,1192016,Свободная форма с печатью работодателя,Ремонт,1.0,0.46,женский,1,0,Высшее/Второе высшее/Ученая степень,вспомогательный персонал,>=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9601,1192036,2НДФЛ,Ремонт,1.0,0.49,женский,1,0,Высшее/Второе высшее/Ученая степень,специалист,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9602,1192056,2НДФЛ,Ремонт,0.0,0.5,женский,0,0,высшее,специалист,>250,0.0,66.0,27.0,Финансы,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9603,1192076,Поступление зарплаты на счет,Покупка недвижимости/ строительство,0.0,0.41,мужской,0,0,высшее,менеджер среднего звена,>=150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604,1192096,Поступление зарплаты на счет,Другое,0.0,0.28,женский,1,0,Высшее/Второе высшее/Ученая степень,вспомогательный персонал,>250,0.0,77.0,53.0,Транспорт,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9605,1192116,Форма банка (без печати работодателя),Ремонт,1.0,0.17,мужской,2,0,среднее-специальное,рабочий,>250,0.0,11.0,39.0,Производство,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9606,1192136,Форма банка (без печати работодателя),Ремонт,0.0,0.44,мужской,0,0,высшее,менеджер высшего звена,< 50,0.0,15.0,34.0,Другое,ООО,повторный брак,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1428571429,1.0,6.0,64.0,7.0,1.0,0.0,15.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9607,1192156,Форма банка (без печати работодателя),Ремонт,0.0,0.47,женский,1,0,высшее,вспомогательный персонал,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9608,1192176,Форма банка (без печати работодателя),Покупка автомобиля,0.0,0.11,мужской,1,0,высшее,менеджер среднего звена,>250,0.0,233.0,40.0,Государственная служба,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9609,1192196,Свободная форма с печатью работодателя,Ремонт,1.0,0.41,мужской,1,0,Высшее/Второе высшее/Ученая степень,вспомогательный персонал,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9610,1192216,Форма банка (без печати работодателя),Ремонт,0.0,0.5,мужской,1,0,Высшее/Второе высшее/Ученая степень,менеджер среднего звена,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9611,1192236,Форма банка (без печати работодателя),Покупка мебели,1.0,0.59,женский,0,0,среднее-специальное,менеджер среднего звена,>250,0.0,121.0,31.0,Торговля,ЗАО,женат / замужем,3.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.375,3.0,5.0,98.0,8.0,2.0,1.0,13.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9612,1192256,Форма банка (без печати работодателя),Ремонт,1.0,0.5,женский,0,0,среднее-специальное,менеджер среднего звена,>250,0.0,225.0,50.0,Государственная служба,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9613,1192276,Поступление зарплаты на счет,Ремонт,0.0,0.41,женский,0,0,высшее,специалист,>250,0.0,6.0,33.0,Торговля,ООО,разведен / разведена,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,1.0,1.0,0.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9614,1192296,2НДФЛ,Покупка автомобиля,1.0,0.49,мужской,0,0,второе высшее,специалист,>250,1.0,13.0,34.0,Наука,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9615,1192316,Форма банка (без печати работодателя),Ремонт,0.0,0.18,женский,0,0,среднее-специальное,вспомогательный персонал,>250,0.0,91.0,46.0,Наука,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9616,1192336,Поступление зарплаты на счет,Покупка автомобиля,1.0,0.34,мужской,0,0,высшее,вспомогательный персонал,>250,0.0,34.0,49.0,Государственная служба,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9617,1192356,2НДФЛ,Ремонт,0.0,0.59,женский,0,0,высшее,специалист,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9618,1192376,Свободная форма с печатью работодателя,Ремонт,0.0,0.36,женский,0,0,высшее,страховой агент,>250,3.0,28.0,40.0,Торговля,Индивидуальный предприниматель,гражданский брак,6.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333,2.0,4.0,193.0,6.0,0.0,0.0,14.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9619,1192396,Поступление зарплаты на счет,Покупка недвижимости/ строительство,0.0,0.34,мужской,0,0,высшее,специалист,>250,0.0,42.0,26.0,Торговля,ООО,холост / не замужем,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,0.0,1.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9620,1192416,Форма банка (без печати работодателя),Ремонт,1.0,0.26,женский,1,0,среднее-специальное,рабочий,>250,0.0,47.0,41.0,Производство,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9621,1192436,Поступление зарплаты на счет,Покупка бытовой техники,1.0,0.33,женский,0,0,высшее,специалист,>250,0.0,8.0,24.0,Торговля,ООО,холост / не замужем,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666667,2.0,1.0,16.0,3.0,0.0,0.0,8.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9622,1192456,Поступление зарплаты на счет,Покупка автомобиля,0.0,0.54,мужской,1,0,среднее-специальное,рабочий,>250,1.0,147.0,36.0,Производство,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9623,1192476,Свободная форма с печатью работодателя,Покупка автомобиля,0.0,0.28,мужской,0,0,среднее,рабочий,>=150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9624,1192496,Поступление зарплаты на счет,Ремонт,1.0,0.57,женский,0,0,высшее,специалист,>250,1.0,208.0,58.0,Наука,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9625,1192516,Поступление зарплаты на счет,Ремонт,1.0,0.31,мужской,4,0,среднее-специальное,рабочий,>250,0.0,43.0,42.0,Транспорт,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9626,1192536,Форма банка (без печати работодателя),Покупка недвижимости/ строительство,1.0,0.53,женский,0,0,среднее-специальное,специалист,>250,0.0,61.0,51.0,Наука,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9627,1192556,Поступление зарплаты на счет,Ремонт,0.0,0.52,мужской,1,0,высшее,менеджер высшего звена,< 50,0.0,62.0,43.0,Торговля,ООО,женат / замужем,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6,3.0,2.0,96.0,5.0,1.0,0.0,19.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9628,1192576,Поступление зарплаты на счет,Ремонт,0.0,0.4,мужской,0,0,Высшее/Второе высшее/Ученая степень,специалист,>250,0.0,194.0,47.0,Производство,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9629,1192596,Поступление зарплаты на счет,Покупка автомобиля,1.0,0.23,мужской,1,0,среднее-специальное,специалист,>250,0.0,137.0,32.0,Другое,ОАО,женат / замужем,0.0,0.0,0.0,0.0,0.0,0.0105263158,0.0,0.0,0.0,0.0,0.125,1.0,7.0,94.0,8.0,0.0,0.0,23.0,83.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9630,1192616,2НДФЛ,Ремонт,1.0,0.25,мужской,1,0,высшее,специалист,>250,1.0,125.0,35.0,Торговля,ЗАО,женат / замужем,1.0,0.0,0.0,0.0,0.0,0.012195122,1.0,1.0,0.0,0.0,0.4285714286,3.0,4.0,81.0,7.0,1.0,4.0,3.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9631,1192636,Форма банка (без печати работодателя),Покупка недвижимости/ строительство,1.0,0.55,мужской,0,0,высшее,менеджер среднего звена,< 50,0.0,111.0,32.0,Торговля,ООО,холост / не замужем,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714286,3.0,4.0,171.0,7.0,1.0,1.0,20.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9632,1192656,Форма банка (без печати работодателя),Ремонт,1.0,0.47,женский,0,0,среднее-специальное,вспомогательный персонал,>250,0.0,37.0,30.0,Торговля,ООО,холост / не замужем,3.0,1.0,1.0,1.0,1.0,0.048245614,0.0,2.0,1.0,0.0,0.6923076923,9.0,4.0,217.0,13.0,4.0,0.0,2.0,71.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9633,1192676,Поступление зарплаты на счет,Ремонт,0.0,0.32,мужской,0,0,Высшее/Второе высшее/Ученая степень,менеджер среднего звена,>250,0.0,55.0,27.0,Торговля,ООО,женат / замужем,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333,2.0,4.0,62.0,6.0,2.0,4.0,6.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9634,1192696,Форма банка (без печати работодателя),Ремонт,0.0,0.48,женский,0,0,Высшее/Второе высшее/Ученая степень,менеджер среднего звена,< 50,0.0,55.0,46.0,Информационные технологии,ООО,холост / не замужем,0.0,0.0,0.0,0.0,0.0,0.1826923077,1.0,0.0,0.0,0.0,0.5,6.0,6.0,255.0,12.0,1.0,2.0,8.0,110.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9635,1192716,Форма банка (без печати работодателя),Ремонт,1.0,0.54,мужской,0,0,среднее-специальное,рабочий,< 50,0.0,41.0,50.0,Строительство,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9636,1192736,Свободная форма с печатью работодателя,Покупка автомобиля,1.0,0.48,мужской,0,0,высшее,менеджер высшего звена,>=200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9637,1192756,Форма банка (без печати работодателя),Ремонт,1.0,0.32,женский,1,0,высшее,вспомогательный персонал,>=150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638,1192776,Поступление зарплаты на счет,Ремонт,0.0,0.3,мужской,1,0,высшее,торговый представитель,>250,0.0,61.0,37.0,Производство,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639,1192796,2НДФЛ,Покупка земли,1.0,0.38,мужской,1,0,высшее,рабочий,>250,0.0,37.0,27.0,Транспорт,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9640,1192816,Поступление зарплаты на счет,Ремонт,0.0,0.16,мужской,0,0,высшее,менеджер среднего звена,>250,0.0,6.0,26.0,Другое,ООО,женат / замужем,0.0,0.0,0.0,0.0,0.0,0.0555555556,0.0,0.0,0.0,0.0,0.5,1.0,1.0,34.0,2.0,1.0,1.0,19.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9641,1192836,2НДФЛ,Ремонт,1.0,0.39,женский,0,0,высшее,менеджер среднего звена,>250,1.0,96.0,36.0,Производство,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9642,1192856,Свободная форма с печатью работодателя,Ремонт,1.0,0.59,женский,0,0,высшее,специалист,>250,0.0,14.0,44.0,Торговля,Индивидуальный предприниматель,гражданский брак,0.0,0.0,0.0,0.0,0.0,0.0784313725,1.0,0.0,0.0,0.0,0.6666666667,2.0,1.0,47.0,3.0,1.0,0.0,8.0,71.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9643,1192876,Поступление зарплаты на счет,Покупка автомобиля,0.0,0.36,мужской,1,0,высшее,менеджер среднего звена,>250,0.0,32.0,30.0,Производство,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9644,1192896,Поступление зарплаты на счет,Ремонт,0.0,0.25,мужской,0,0,высшее,менеджер по продажам,>250,0.0,31.0,26.0,Торговля,ООО,гражданский брак,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,25.0,4.0,0.0,1.0,14.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9645,1192916,Свободная форма с печатью работодателя,Ремонт,0.0,0.31,мужской,0,0,высшее,менеджер высшего звена,< 50,0.0,9.0,33.0,Торговля,ООО,женат / замужем,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1666666667,1.0,5.0,62.0,6.0,1.0,1.0,19.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9646,1192936,Форма банка (без печати работодателя),Ремонт,1.0,0.24,мужской,0,0,незаконченное высшее,специалист,>250,0.0,192.0,49.0,Транспорт,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9647,1192956,2НДФЛ,Ремонт,0.0,0.56,женский,0,0,Высшее/Второе высшее/Ученая степень,вспомогательный персонал,>250,0.0,32.0,28.0,Другое,Государственное предприятие,женат / замужем,2.0,2.0,2.0,1.0,1.0,0.0227272727,0.0,0.0,0.0,0.0,0.5,5.0,5.0,86.0,10.0,3.0,0.0,11.0,62.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
